lat,lon,time,content,tags 
-73.99008149,40.73685363,Mon Nov 17 19:02:21 +0000 2014,Listening to @HendreCoetzee talk about the unprecedented future' to 'depersonalize your resistance.' #NewWayToWork http://t.co/PP5oUHDZ4w,['NewWayToWork']
-74.00309753,40.81373596,Mon Nov 17 19:03:56 +0000 2014,“@crystal_mojica: @njguido666 starter pack http://t.co/MB1lP3dUqW” 🙏,[]
-74.13222508,40.78588752,Mon Nov 17 19:06:31 +0000 2014,“@TFLN: (818): Come over. And we'll put iced coffee in the bong.” Why does this sound awsome ?! @lyndsey_mf,[]
-73.95661667,40.81948333,Mon Nov 17 19:05:29 +0000 2014,FUCK THE RAIN MEET ME IN LUCKY7 TONIGHT FREE HOOKAH $100 BOTTLES ALL NIGHT @ LUCKY7 MONDAY http://t.co/w3uivXzO5Q,[]
-73.9907633,40.7300168,Mon Nov 17 19:06:00 +0000 2014,Empathy mapping @ibmdesign camp @lauriemccabe http://t.co/h33EcLNeRg,[]
-73.99357161,40.74738169,Mon Nov 17 19:04:59 +0000 2014,"""...el Greco influenced picasso"" *shows starry night*",[]
-73.98045159,40.71847535,Mon Nov 17 19:05:28 +0000 2014,Wale bout to take the cake when he drop,[]
-73.98342296,40.76538491,Mon Nov 17 19:06:32 +0000 2014,tako wasa - raw octopus marinated in wasabi. one of my fave Japanese dishes especially w sake! this… http://t.co/7y6c00xBKj,[]
-73.9930045,40.75454625,Mon Nov 17 19:09:37 +0000 2014,Thank you @BrookeShields for sharing your truth with us @HomewoodSuites with @themoms #HomewoodMOMS http://t.co/rdmkkdQttA,['HomewoodMOMS']
-73.9564034,40.6399514,Mon Nov 17 19:07:04 +0000 2014,"SON ""@BajanBeauty8: Why are they so comfortable speaking to you about me.""",[]
-73.93507116,40.73591462,Mon Nov 17 19:07:35 +0000 2014,I've had the hiccups for 6 hours now😄🔫,[]
-73.98567927,40.72759138,Mon Nov 17 19:05:00 +0000 2014,Special thanks to @DeanAntonioNYU @zackarydrucker @kfinleyartist Joe .E Jeffreys and Darrell Willson for making last thursday Flawless.,[]
-73.99526998,40.74711903,Mon Nov 17 19:04:59 +0000 2014,I hate her 😭😂😩😕 http://t.co/vLduWgDoOl,[]
-74.08746217,40.83268907,Mon Nov 17 19:06:02 +0000 2014,"I'm Tryna fuck you girl , I wanna fuck with you",[]
-73.91580891,40.81521268,Mon Nov 17 19:08:04 +0000 2014,@verge a tv thingy,[]
-73.97063537,40.76469271,Mon Nov 17 19:08:05 +0000 2014,In barneys hella high bout to drop bank💰💸💸💸 @ Barneys New York http://t.co/wf6SM3KsKt,[]
-73.97966029,40.76535355,Mon Nov 17 19:09:08 +0000 2014,mal sehen was das nun mit #LGACLT und #CLTGSP wird.,"['LGACLT', 'CLTGSP']"
-74.08652611,40.70901948,Mon Nov 17 19:08:05 +0000 2014,#nowfollowing @YouLoveRaglon,['nowfollowing']
-73.9564192,40.6399839,Mon Nov 17 19:06:01 +0000 2014,"No. It wont work. ""@MatthewDurant: I think I should try being more friendly.""",[]
-73.99685507,40.72045323,Mon Nov 17 19:08:37 +0000 2014,The most divine eggplant parmigiana in #littleitaly. #delicious #italian #pasta #NewYork @ Grotta… http://t.co/BcqDMNw2bP,"['littleitaly', 'delicious', 'italian', 'pasta', 'NewYork']"
-73.99582838,40.7404293,Mon Nov 17 19:12:44 +0000 2014,I had an amazing time at @renegadecraft in #nyc this weekend. It's eye opening to be a shopper instead… http://t.co/YpG1QcsGm3,['nyc']
-73.9993424,40.7208729,Mon Nov 17 19:11:43 +0000 2014,"""That's the beauty of you Spanish people. Your food is amazing and you're always willing to share."" -coworker. 😉 http://t.co/lqjgJXtsXY",[]
-73.97669278,40.72909222,Mon Nov 17 19:12:14 +0000 2014,26 #FSUvsMIA 🏈🏈🏈 http://t.co/KSZ8OQ6YP7,['FSUvsMIA']
-74.05674188,40.8324152,Mon Nov 17 19:10:11 +0000 2014,@AddrianeGarcia ur so fake,[]
-74.17735,40.74095274,Mon Nov 17 19:13:16 +0000 2014,Best boyfriend award goes to Marcos for bringing me coffee to studio 🙌💕😘,[]
-73.97888065,40.76562244,Mon Nov 17 19:14:18 +0000 2014,@blattella derzeit nur regen.,[]
-74.00148567,40.74101726,Mon Nov 17 19:11:11 +0000 2014,Curious why #BillCosby is accused of sexual assault almost on a continuous basis.,['BillCosby']
-73.99333117,40.73493328,Mon Nov 17 19:14:49 +0000 2014,girls stop competing!!! ur all different !,[]
-73.98494441,40.69711317,Mon Nov 17 19:11:43 +0000 2014,Playing Old Dominion on Thursday In Virginia Beach,[]
-73.99022804,40.73795456,Mon Nov 17 19:12:46 +0000 2014,Mind is being rebooted at the #purematter #ibm #thinkathon #NewWayToWork http://t.co/mriFR4AUd4,"['purematter', 'ibm', 'thinkathon', 'NewWayToWork']"
-73.96730315,40.75315814,Mon Nov 17 19:11:43 +0000 2014,I think I took a good picture http://t.co/DvlBPcnJvq,[]
-73.9873679,40.69385993,Mon Nov 17 19:10:41 +0000 2014,I made these OLD jeans look NEW again.  #NewPatches #Altered #WashedOut #phreshmanners #jeans #denim… http://t.co/tMvODm9r2k,"['NewPatches', 'Altered', 'WashedOut', 'phreshmanners', 'jeans', 'denim']"
-73.98310118,40.753025,Mon Nov 17 19:12:44 +0000 2014,"@steveaoki Ledyard, CT http://t.co/g3untbKpGD",[]
-73.92690276,40.81838438,Mon Nov 17 19:10:39 +0000 2014,@AlexisDisla1 el mío también :3! Pero pasarás año nuevo allá? e.e quiero estar segura de que te jodere,[]
-73.8706825,40.6728764,Mon Nov 17 19:11:11 +0000 2014,@FILMBAY_CINEMA Thanks for the follow!,[]
-74.06440833,40.72393,Mon Nov 17 19:11:43 +0000 2014,"Pop Up Shop #ByKiy  
646 Montgomery Street 
Jersey City Nj . @ Pop Up Shop http://t.co/Qla36k6Cvq",['ByKiy']
-73.9987139,40.7544338,Mon Nov 17 19:11:44 +0000 2014,So my twelve hour shift is ending early. I was so mentally prepped for this!!,[]
-73.96460358,40.76588461,Mon Nov 17 19:13:48 +0000 2014,@jameswise507 @Simon_motherway thanks,[]
-73.98670996,40.76071102,Mon Nov 17 19:12:12 +0000 2014,Mr Obama his name is not (Abdul Rahman ) .It's Peter Edward Kassig#,[]
-74.0865488,40.70900036,Mon Nov 17 19:19:59 +0000 2014,@k33yuh what program do you use to edit videos?,[]
-73.93931129,40.67070784,Mon Nov 17 19:19:00 +0000 2014,#GoodMorningWorld 🌎🌎🌎 #DjNice #DaRepresentative @ 🔥Dec20th 95SouthLounge🔥 http://t.co/OHOdFl6Ckq,"['GoodMorningWorld', 'DjNice', 'DaRepresentative']"
-73.9762047,40.7544139,Mon Nov 17 19:15:51 +0000 2014,"❄️Las gotas del día de hoy han empañado la cuidad, pero quien no quisiera un beso bajo la lluvia en Ny?...Oh Romance! http://t.co/RGPgDFVQ7Y",[]
-73.99600533,40.71933424,Mon Nov 17 19:15:52 +0000 2014,Dirty Pop,[]
-73.9455284,40.7158869,Mon Nov 17 19:20:00 +0000 2014,"Only did it cause I'm lobbying for a portrait, new album art?  ""@Mike_Meth: Officially one of @marc_plotkin's elite 45 followees #MadeitBig""",['MadeitBig']
-73.94851888,40.67751538,Mon Nov 17 19:15:22 +0000 2014,"Wearing heat tech leggings, ugh boots, and watching Scandal... I'm getting real basic with my day off",[]
-74.0197753,40.6293872,Mon Nov 17 19:16:23 +0000 2014,"Whe You Are the Last Person on Earth #infertilitychat #infertilpandy @resolveorg #MondayBlogs 
http://t.co/qhehlx6wSy http://t.co/9Vzf9Ep0LH","['infertilitychat', 'infertilpandy', 'MondayBlogs']"
-73.99431865,40.7456281,Mon Nov 17 19:18:26 +0000 2014,Ha! RT @NYMag: Your recently used emoji screen says a lot about you. Which emoji do you use the most and why? 😂❤️🍔👯💸 http://t.co/56dkSZmXV9,[]
-73.9112649,40.8146093,Mon Nov 17 19:18:58 +0000 2014,http://t.co/eSN2SL54iQ,[]
-73.976576,40.75994626,Mon Nov 17 19:20:01 +0000 2014,@NYMag ok ok 😩🙇,[]
-74.07817511,40.63731013,Mon Nov 17 19:19:59 +0000 2014,Don't try to reinvent what works. Emulate leaders and you will get where you want to go. I  constantly… http://t.co/MLx85rgW4a,[]
-73.956469,40.640038,Mon Nov 17 19:19:59 +0000 2014,@MatthewDurant What you need is a positive outlet to release that anger Mr. Durant. You must first acknowledge what makes you upset 👓,[]
-73.97500203,40.71550942,Mon Nov 17 19:19:00 +0000 2014,"Some days, I just feel like Dustin Hoffman trying to make French toast in the first 15 minutes of KRAMER VS KRAMER",[]
-73.9112298,40.8145842,Mon Nov 17 19:23:05 +0000 2014,http://t.co/o12wC0eo0D,[]
-73.97141395,40.77249505,Mon Nov 17 19:21:03 +0000 2014,Happy Autumn days in Central Park #BestDayAfternoonNight @ Central Park http://t.co/9PS3WW0W2W,['BestDayAfternoonNight']
-74.1526589,40.7223224,Mon Nov 17 19:24:39 +0000 2014,"""@deenapapa: when people complain about my ratchet music http://t.co/Hk9HbcmzoI""",[]
-73.95669106,40.77118939,Mon Nov 17 19:25:13 +0000 2014,25 Years old RT @VanityFair: What The Little Mermaid taught us about being grown-ups http://t.co/7BgOcgYWCm,[]
-73.9339154,40.8310404,Mon Nov 17 19:23:07 +0000 2014,@IAmAllWomanInc @indigohope @s4mmi3x @_AuthenticMe_ @loirspiritual @MarieKehela @BlueroseAngela1 @KoobieTrades,[]
-74.0087373,40.7319963,Mon Nov 17 19:25:12 +0000 2014,Cuando farc siente desesperación de gobierno x firmar acuerdos van subiendo la vara y midiendole el aceite. La paz no es con Estado débil!!,[]
-74.16861111,40.6925,Mon Nov 17 19:21:01 +0000 2014,"Lol ""may I get some white country gravy please?"" -new Yorker replies =what's that haha oh yes I'm not… http://t.co/vZnQ482Aby",[]
-73.98369737,40.74395488,Mon Nov 17 19:22:37 +0000 2014,Getting ready for the first of four meetings... More steps to (potentially) becoming a New Yorker!,[]
-73.971836,40.798598,Mon Nov 17 19:25:13 +0000 2014,The complex and evolving relationship between Facebook and political campaigns. http://t.co/pWUntE3CIE,[]
-74.0128846,40.70981523,Mon Nov 17 19:24:42 +0000 2014,And fuck missing the ranger game !,[]
-73.98657633,40.73944972,Mon Nov 17 19:22:04 +0000 2014,Great lunch date :),[]
-73.994261,40.745618,Mon Nov 17 19:27:17 +0000 2014,http://t.co/wHBut44W4B,[]
-74.0059731,40.7143528,Mon Nov 17 19:25:41 +0000 2014,"#Marketing #Job in #NewYork, NY: KTP Email Marketing Specialist at Kaplan Test Prep http://t.co/edtZAvuAmt #Jobs #TweetMyJobs","['Marketing', 'Job', 'NewYork', 'Jobs', 'TweetMyJobs']"
-73.99298254,40.7545396,Mon Nov 17 19:27:47 +0000 2014,@HomewoodSuites #homewoodMOMS what a quality hotel right in the heart of NYC http://t.co/mDrqeLfeEr,['homewoodMOMS']
-74.05881302,40.72008282,Mon Nov 17 19:28:18 +0000 2014,😳 Thot 😂,[]
-73.98527519,40.7546237,Mon Nov 17 19:27:17 +0000 2014,I'm literally wearing 90% black today and I managed to only get salsa on the 10% of white that's on my dress. 😂,[]
-74.16857117,40.74782251,Mon Nov 17 19:26:44 +0000 2014,", Never again downtown Newark and it's pouring out today 😩 http://t.co/tJe8sVIqkP",[]
-73.98606,40.69257,Mon Nov 17 19:26:43 +0000 2014,Ibland är den magiska utsikten aningen mindre magisk. @ Pelles Lya På 29:E Våningen http://t.co/h52bwdh5nS,[]
-74.1724688,40.6710421,Mon Nov 17 19:26:46 +0000 2014,", I'm Super Nervous",[]
-73.98494418,40.77104851,Mon Nov 17 19:27:46 +0000 2014,Just made a 30 page review for my second micro midterm 😅,[]
-73.997614,40.7463553,Mon Nov 17 19:26:43 +0000 2014,"@nybooks after caving in all other important policy areas, the Obama adminstration takes a hard line on this?",[]
-74.0,40.71666667,Mon Nov 17 19:30:22 +0000 2014,Simple BW @hellomariehell @again_new_york @syrupnyc katiacunningham alexlrlins @Legendmg dylankhanson… http://t.co/wsAWGU4YiW,[]
-73.9743315,40.7639603,Mon Nov 17 19:25:43 +0000 2014,"@cristinaelimax3 that always makes me feel terrible. If you want a decent job, act and speak like you want it.",[]
-74.0007613,40.7207559,Mon Nov 17 19:25:43 +0000 2014,Sailor and Jenna  http://t.co/JDkRGdZAZs,[]
-74.01399136,40.70858836,Mon Nov 17 19:25:41 +0000 2014,"Ricardo De La Blanca. #neverexposed 
______________________
#newyorkcity #plesstv #rdlb #dlb #ceo… http://t.co/OgbPtuXJhg","['neverexposed', 'newyorkcity', 'plesstv', 'rdlb', 'dlb', 'ceo']"
-74.0565298,40.7895453,Mon Nov 17 19:29:49 +0000 2014,"#CustomerService #Job alert: Customer Service Representative | W.B. Mason | #Secaucus, NJ http://t.co/H6QdHQr4fE #nowhiring","['CustomerService', 'Job', 'Secaucus', 'nowhiring']"
-73.99809343,40.732815,Mon Nov 17 19:27:17 +0000 2014,"I'm at @StumptownCoffee Roasters in New York, NY https://t.co/0lL1gb2OLV",[]
-73.97301,40.76382254,Mon Nov 17 19:28:46 +0000 2014,"I'm at Apple Store, Fifth Avenue in New York, NY https://t.co/9vc3fZVEqC",[]
-73.99012578,40.74708739,Mon Nov 17 19:27:15 +0000 2014,The floood is coming!,[]
-73.9840402,40.7622981,Mon Nov 17 19:27:17 +0000 2014,The theater gods were aware I moved to New York and blessed me with @MattfDoyle in Brooklynite. I cannot handle the wait time.,[]
-73.9112528,40.8145484,Mon Nov 17 19:25:41 +0000 2014,http://t.co/P0drluGoHK,[]
-73.96541613,40.76864282,Mon Nov 17 19:31:56 +0000 2014,http://t.co/N4FUqc9F8S,[]
-73.99240978,40.72189626,Mon Nov 17 19:33:59 +0000 2014,FREEMANSで雨宿り💭 @ Freemans http://t.co/XChVSFGk6a,[]
-73.9338994,40.6770786,Mon Nov 17 19:33:59 +0000 2014,"Once you see results, it becomes an addiction.",[]
-73.9757782,40.7517066,Mon Nov 17 19:32:57 +0000 2014,"@rudytanzi suggests NIH catalyst fund for young researchers, looking pointedly at @NIHDirector #p4c2014",['p4c2014']
-73.98305076,40.74838823,Mon Nov 17 19:35:01 +0000 2014,Calf-length midi skirts are the shiznit #fashion #workoutfit #haute #winterishere,"['fashion', 'workoutfit', 'haute', 'winterishere']"
-73.96212112,40.7195833,Mon Nov 17 19:30:53 +0000 2014,@Afghan_Spice @judeliana we've been doing this for years.,[]
-73.98630202,40.73039669,Mon Nov 17 19:30:53 +0000 2014,#lunch @ Plump Dumpling NYC http://t.co/pIXTtOIOKG,['lunch']
-74.0064,40.7142,Mon Nov 17 19:32:58 +0000 2014,#video raining day in the capital of the world… http://t.co/Yu0xCp2C3C,['video']
-73.997298,40.732791,Mon Nov 17 19:35:01 +0000 2014,"Dancing with myself. Err, eating/drinking/writing with myself. (@ Cafe Nadery in New York, NY) https://t.co/etGNccW7AM",[]
-74.00781024,40.70909879,Mon Nov 17 19:34:30 +0000 2014,Instagram vs real life http://t.co/2QcVnDudPL,[]
-73.96552862,40.76863025,Mon Nov 17 19:33:58 +0000 2014,http://t.co/5kLfOtOwYr,[]
-74.0032184,40.6570854,Mon Nov 17 19:31:55 +0000 2014,"Se esta cayendo el cielo
#nyc",['nyc']
-73.98734093,40.73867311,Mon Nov 17 19:32:26 +0000 2014,Time for an afternoon pick-me-up? We think so too! #EXKiNYC #fairtrade #organic #coffee #local #fresh… http://t.co/W8a0BR9qyy,"['EXKiNYC', 'fairtrade', 'organic', 'coffee', 'local', 'fresh']"
-73.98696145,40.69019488,Mon Nov 17 19:32:25 +0000 2014,I fucked up. Why did I leave the house? Why did I wear chucks? What possessed me?,[]
-74.05261617,40.72136301,Mon Nov 17 19:32:27 +0000 2014,“@Starz_NoSWAG: I'm about to be hella ruthless in a second” foh you ain't bout it 😴👊,[]
-73.95159363,40.69019989,Mon Nov 17 19:34:29 +0000 2014,Its raining,[]
-73.97937012,40.78993269,Mon Nov 17 19:34:30 +0000 2014,@karlamosley  U have  Rick. back.,[]
-74.13383699,40.78405505,Mon Nov 17 19:31:54 +0000 2014,@njguii bitch PLZ ✋ I ain't scared of your fake ass newark reppin ass.,[]
-73.9781382,40.7874454,Mon Nov 17 19:32:25 +0000 2014,"My dude robbinhoodz showing love thank you brethren!! 😃📣🎬📖👏👌
The #UnitedKingdom wave has begun!… http://t.co/lLgXrV91Nt",['UnitedKingdom']
-73.90169613,40.76862077,Mon Nov 17 19:32:58 +0000 2014,Literally the most perfect day to have off much thanks boss 😴📺☕️🍕,[]
-73.986582,40.748192,Mon Nov 17 19:35:33 +0000 2014,Hey @RaceTaylor check out @thedavidcook New Single     #WaitForMe on Amazon: http://t.co/LPVOFEP0s3 iTunes http://t.co/1plOq3xMjx #newmusic,"['WaitForMe', 'newmusic']"
-73.96405928,40.69163086,Mon Nov 17 19:40:42 +0000 2014,#November #showers lead to #SNOW! #Rain #leaves #nature #Fall in #Brooklyn #NYC #NewYorkCity #2014 @… http://t.co/vi9gnu8vck,"['November', 'showers', 'SNOW', 'Rain', 'leaves', 'nature', 'Fall', 'Brooklyn', 'NYC', 'NewYorkCity']"
-73.9635602,40.8070828,Mon Nov 17 19:39:09 +0000 2014,Hold On to yr scarf we're going home drake,[]
-73.95762451,40.77395493,Mon Nov 17 19:36:34 +0000 2014,@ThatsSoIrish,[]
-73.96546592,40.76864565,Mon Nov 17 19:37:05 +0000 2014,dawg my film teacher is deadass always off the shits,[]
-73.99116039,40.73317756,Mon Nov 17 19:37:35 +0000 2014,"I'm at @TheBeanNyc in New York, NY https://t.co/Zxu7pTHtiD",[]
-73.984096,40.77263,Mon Nov 17 19:37:04 +0000 2014,"New Event: ""Holiday Brass"" @ Avery Fisher Hall (New York, NY) http://t.co/W6gw29hDWN",[]
-74.08172471,40.62184239,Mon Nov 17 19:38:07 +0000 2014,I deadass hate toni,[]
-73.98556415,40.74307726,Mon Nov 17 19:37:04 +0000 2014,Maybe take a breather and check out @CuteEmergency.,[]
-73.98215823,40.82263317,Mon Nov 17 19:37:06 +0000 2014,today is not a good day,[]
-74.0121135,40.798498,Mon Nov 17 19:38:38 +0000 2014,Want KFC,[]
-74.17304544,40.73938141,Mon Nov 17 19:36:35 +0000 2014,“@BilloJersey: Guess what.....is how ever u see man http://t.co/JUlg36nsx6”😂 this nigga rocky,[]
-74.07357361,40.72019232,Mon Nov 17 19:38:36 +0000 2014,all these starter packs 😂 g2g,[]
-73.984096,40.77263,Mon Nov 17 19:37:05 +0000 2014,"New Event: New York Philharmonic: Handel's ""Messiah"" @ Avery Fisher Hall (New York, NY) http://t.co/Ajcio4oYDJ",[]
-74.07327916,40.72411342,Mon Nov 17 19:38:07 +0000 2014,Ang laki na ng cheeks ko. 😩😫 mukha na akong chipmunk. 😭,[]
-74.00752945,40.71053932,Mon Nov 17 19:37:05 +0000 2014,@squarecirclenyc #SCNY #walkout shirts are available now! Thank you to our sponsors! Nov 21… http://t.co/Pa42uHJucl,"['SCNY', 'walkout']"
-73.99194209,40.69356467,Mon Nov 17 19:36:35 +0000 2014,Buenooo http://t.co/V5z0Qi3Sn3,[]
-73.9758082,40.7150388,Mon Nov 17 19:42:16 +0000 2014,http://t.co/3kiEdXILJl,[]
-73.91533885,40.74615185,Mon Nov 17 19:41:44 +0000 2014,Good day for a Guinness. @ Murphy's Lobster Grill http://t.co/IkCrrdZsH8,[]
-74.0063798,40.74241635,Mon Nov 17 19:44:20 +0000 2014,"💙❤️🇺🇸🗽NY🗽🇺🇸💙❤️ #Aila 
#AilaMenezes #NewYork #NOvaIorque #NovaYork @ Chelsea Market http://t.co/4R2K2w1kRO","['Aila', 'AilaMenezes', 'NewYork', 'NOvaIorque', 'NovaYork']"
-73.99666667,40.69666667,Mon Nov 17 19:45:52 +0000 2014,#friendsgiving #2014 #food #fun #friends  #eggnogandmexicancoke @ Brooklyn Heights Historic District http://t.co/VY8vFV5oHQ,"['friendsgiving', 'food', 'fun', 'friends', 'eggnogandmexicancoke']"
-74.00129505,40.71634438,Mon Nov 17 19:44:21 +0000 2014,"If this judge could bother showing up to court sooner than an hour after it opens, that'd be cool. #disgrace",['disgrace']
-73.96615935,40.64809574,Mon Nov 17 19:43:48 +0000 2014,"Önüne koyduğu İncil ve Haçla, işlek Broadway caddesinde dünyayla ilişiğini kesmiş, New York'un… http://t.co/kaHjo0nrPF",[]
-73.97150584,40.76186128,Mon Nov 17 19:41:46 +0000 2014,The Jeffrey Campbell wassup bootie in black is sold out everywhere who has it?!? #JeffreyCampbell #wassup #size6 #littlefeet,"['JeffreyCampbell', 'wassup', 'size6', 'littlefeet']"
-73.9894675,40.71866053,Mon Nov 17 19:44:21 +0000 2014,“@_KingOfTheHill1: YALL really be tripping” 😂😭😂😭😂😭😂😭😂,[]
-74.09882619,40.70554532,Mon Nov 17 19:43:19 +0000 2014,You've got me head over heels,[]
-74.1135608,40.6714811,Mon Nov 17 19:41:44 +0000 2014,I'm gonna need you to stay in your lane bitch,[]
-73.9635738,40.8070723,Mon Nov 17 19:42:16 +0000 2014,"""I'm a singer
who's probably gonna sing again""
...
""but I'm not a rapper""",[]
-73.92206213,40.70755109,Mon Nov 17 19:44:19 +0000 2014,#model #dancer #performer #performance #nyc #bushwick #bushwickcollective #sobeautiful #jpzimage… http://t.co/iWnLbATPxk,"['model', 'dancer', 'performer', 'performance', 'nyc', 'bushwick', 'bushwickcollective', 'sobeautiful', 'jpzimage']"
-73.91945865,40.8193194,Mon Nov 17 19:42:47 +0000 2014,Academic rigor is engaging and consistent. #ps1xhhp,['ps1xhhp']
-73.9274691,40.6623532,Mon Nov 17 19:41:44 +0000 2014,@NY_Talent @RowdyRebelGS9 fake page,[]
-73.9323102,40.8282282,Mon Nov 17 19:41:12 +0000 2014,@evelynpm50 @dekane54 @MaryMarywhi246 @In2itiveLB @DarleneHBrook @KoobieTrades http://t.co/dYEqjWFXMr,[]
-73.92235521,40.75555494,Mon Nov 17 19:43:19 +0000 2014,@sbkflavah starter pack http://t.co/J0atMTt19x,[]
-74.1329356,40.78539751,Mon Nov 17 19:43:47 +0000 2014,@__bcella lol he sucks and I hate his outfits and how he tries so hard but his shit sucks anyway lol,[]
-73.8456773,40.7565176,Mon Nov 17 19:46:24 +0000 2014,"Goodnight, Sweet Prince: Beloved Baseball Monster Mr. Met Dies At 10,000 http://t.co/qVF0YgC4V2 via @clickhole #Mets",['Mets']
-73.98379,40.728547,Mon Nov 17 19:49:00 +0000 2014,'All Dogs Go To Heaven' turns 25 today! Here's 11 things you didn't know about the film http://t.co/g6B7ixiSra http://t.co/XHcvTvQMcv,[]
-74.1623515,40.690213,Mon Nov 17 19:48:59 +0000 2014,"Lluvia, frio y un vuelo cancelado. Pero bien! http://t.co/bFewZh1baG",[]
-73.91943998,40.81924127,Mon Nov 17 19:47:28 +0000 2014,@K087ps1X @MsCarrollPS1x,[]
-74.17707678,40.72491217,Mon Nov 17 19:46:24 +0000 2014,Telephono on 8% 😒,[]
-73.96466754,40.6442962,Mon Nov 17 19:46:55 +0000 2014,@Joe_Telometo told ya niggas maine,[]
-73.96083586,40.71882003,Mon Nov 17 19:50:03 +0000 2014,bootyspoon brunch on fleek http://t.co/IZaQaOz2y6,[]
-74.0064,40.7142,Mon Nov 17 19:47:59 +0000 2014,"Chad and Caitlyn take NYC part IV @ New York, New York http://t.co/oj25ekulM3",[]
-73.96892629,40.76106147,Mon Nov 17 19:46:53 +0000 2014,And this is why we don't accept every offer just to be on TV. Be smarter than this young actors. #AaliyahMovie #poortaste #dontbesoeager,"['AaliyahMovie', 'poortaste', 'dontbesoeager']"
-74.0216157,40.6289463,Mon Nov 17 19:47:56 +0000 2014,مافي مبتعث في نيويورك يدرس في long island university بس يكون عندو خلفيه عن المعهد حقها,[]
-73.9841344,40.742614,Mon Nov 17 19:48:27 +0000 2014,Is it 5p yet???,[]
-73.88983308,40.81723325,Mon Nov 17 19:47:59 +0000 2014,I can't believe I got another W in fantasy football but I did #allidoiswin,['allidoiswin']
-73.8996253,40.6977977,Mon Nov 17 19:47:59 +0000 2014,Vote for my sexy cool homegirl @MindiMink for the @avnawards for favorite web cam girl!! SHE IS SOOOO HOT &amp; SWEET!! http://t.co/Ql9zRQXM9f,[]
-73.9495129,40.65192433,Mon Nov 17 19:50:32 +0000 2014,"Missing Costa Rica! 🌴☀️
When traveling, never follow the tour guide. @ Costa Rica Mt Arenal http://t.co/2dJ5YySzX1",[]
-73.87782352,40.7366049,Mon Nov 17 19:48:30 +0000 2014,Thanks mother nature for my fab curls http://t.co/xSGWKBvEn8,[]
-73.96368096,40.64827473,Mon Nov 17 19:48:29 +0000 2014,"Lmaoo RT @SpaceeJamm: Everybody change there name to YASSINE HASSI 

It's a movement",[]
-73.99065877,40.72788439,Mon Nov 17 19:46:25 +0000 2014,"Rainy day. What better time to see Big Hero 6 w/ 8w8 
#Bowery #NYC #fall #rainywindow #downtownlife @… http://t.co/xIBFDKR8Bd","['Bowery', 'NYC', 'fall', 'rainywindow', 'downtownlife']"
-74.00088657,40.767066,Mon Nov 17 19:46:56 +0000 2014,@christycully16 @GJF_7 we loved it too!! 😍🗽👌 on our cruise now - next stop Florida 🚢☺️👌 xxxx,[]
-73.99424743,40.73661802,Mon Nov 17 19:46:55 +0000 2014,...and meta elements make it unique.,[]
-73.98517582,40.74717242,Mon Nov 17 19:50:34 +0000 2014,Transcend,[]
-73.95679013,40.77550961,Mon Nov 17 19:52:38 +0000 2014,There are no computers slower than mine 🐢,[]
-74.0007613,40.7207559,Mon Nov 17 19:56:13 +0000 2014,Top 5 Faves of the 2015 Chevy Tahoe #TravelTuesday  http://t.co/zybnBM7AR8,['TravelTuesday']
-73.98606622,40.67645272,Mon Nov 17 19:52:07 +0000 2014,This is how we feelin 🙅!  #teammane Model: @bubblesliim #ManeSetLife Makeup: facedbypalmer… http://t.co/en1Y1Ckduc,"['teammane', 'ManeSetLife']"
-73.9895239,40.7402441,Mon Nov 17 19:55:42 +0000 2014,"http://t.co/kUMuetFORn Why is Deepak promoting the Dawkins book? Why not simply 'be' what he practises. No right, wrong just the way it is?",[]
-73.8962745,40.8183503,Mon Nov 17 19:52:35 +0000 2014,This weather makes me wish I stayed home,[]
-73.99458686,40.74834142,Mon Nov 17 19:52:38 +0000 2014,Ummm no one said anything about thunderstorms today!!!,[]
-73.97809456,40.76064137,Mon Nov 17 19:55:13 +0000 2014,@Kelseyy_Bowmann 😂 I wish chipotle delivered hahaha but today I got chicken fried rice and spring rolls,[]
-73.8599823,40.7396278,Mon Nov 17 19:55:44 +0000 2014,Can You ??????? 😂😂 http://t.co/ggtKsW0nre,[]
-73.90130302,40.74009372,Mon Nov 17 19:51:36 +0000 2014,"Drenched shoes, drenched schoolbag, drenched sweat pants. The weather is so lovely to day..not ☔️",[]
-73.99457825,40.7483356,Mon Nov 17 19:56:13 +0000 2014,@castingqueenny @nytimes right! I'd take that over underdone turkey any day!,[]
-74.00576271,40.74307371,Mon Nov 17 19:52:37 +0000 2014,The tenderloins #amazing #tenderloins #jokers #lovethem #nyc @ Highline Ballroom http://t.co/a62Lt8pURK,"['amazing', 'tenderloins', 'jokers', 'lovethem', 'nyc']"
-73.871667,40.7341306,Mon Nov 17 19:55:42 +0000 2014,"#Sales #Job alert: MACY'S IS HIRING: Seasonal Retail Fragrance Cashier - Elmh... | #Elmhurst, NY http://t.co/KYGo0A3RJt #makeup","['Sales', 'Job', 'Elmhurst', 'makeup']"
-73.90659653,40.70035972,Mon Nov 17 19:54:12 +0000 2014,This type of weather just makes you want to stay in bed all day.. #lazyboyday #netflix #cuddling… http://t.co/mM9CLGpb5T,"['lazyboyday', 'netflix', 'cuddling']"
-73.94228779,40.78947633,Mon Nov 17 19:55:43 +0000 2014,http://t.co/27yLSFUuJl,[]
